t,a_abs (m/s2),a1_measured (m/s2)
75.47,,0.0006365435699999999
75.47,,0.00058436822
75.48,,0.00049840994
75.48,,0.00037532042
75.48,,0.00021409224000000003
75.49,,1.6206718e-05
75.49,,-0.00021440604
75.49,,-0.00047158846999999996
75.5,,-0.0007473373799999999
75.5,,-0.0010323133
75.5,,-0.0013164351
75.51,,-0.0015895125
75.51,,-0.001841867
75.51,,-0.0020648961
75.52,,-0.0022515408
75.52,,-0.0023966256
75.52,,-0.0024970532
75.53,,-0.002551847
75.53,,-0.0025620477000000003
75.53,,-0.00253048
75.54,,-0.0024614181
75.54,,-0.0023601791
75.54,,-0.0022326839000000004
75.55,,-0.0020850193
75.55,,-0.0019230354
75.55,,-0.0017520069999999999
75.56,,-0.0015763784
75.56,,-0.0013996055
75.56,,-0.0012240964
75.57,,-0.0010512481
75.57,,-0.0008815649
75.57,,-0.00071484144
75.58,,-0.00055038853
75.58,,-0.00038727872000000006
75.58,,-0.00022458871
75.59,,-6.1618404e-05
75.59,,0.00010192972
75.59,,0.00026582263
75.6,,0.00042922627999999997
75.6,,0.00059069379
75.6,,0.0007482082599999999
75.61,,0.0008992725899999999
75.61,,0.0010410357
75.61,,0.0011704427
75.62,,0.0012843966000000001
75.62,,0.0013799194000000002
75.62,,0.0014543012
75.63,,0.0015052307000000002
75.63,,0.0015308984
75.63,,0.0015300716
75.64,,0.0015021378
75.64,,0.0014471185
75.64,,0.0013656559
75.65,,0.0012589746
75.65,,0.001128824
75.65,,0.00097740538
75.66,,0.0008072874900000001
75.66,,0.00062131554
75.66,,0.00042251737999999997
75.67,,0.00021401059
75.67,,-1.0863365999999999e-06
75.67,,-0.00021973526
75.68,,-0.00043904964999999995
75.68,,-0.00065635306
75.68,,-0.00086922292
75.69,,-0.0010755181
75.69,,-0.0012733897
75.69,,-0.001461275
75.7,,-0.0016378763
75.7,,-0.0018021266
75.7,,-0.0019531459
75.71,,-0.0020901927
75.71,,-0.0022126143
75.71,,-0.0023198033
75.72,,-0.0024111628
75.72,,-0.0024860855
75.72,,-0.0025439499
75.73,,-0.002584133
75.73,,-0.0026060412
75.73,,-0.0026091546
75.74,,-0.0025930819
75.74,,-0.0025576196000000003
75.74,,-0.0025028087
75.75,,-0.0024289834
75.75,,-0.0023368036
75.75,,-0.0022272692
75.76,,-0.00210171
75.76,,-0.0019617531999999997
75.76,,-0.0018092682
75.77,,-0.0016462947
75.77,,-0.0014749581
75.77,,-0.0012973822
75.78,,-0.0011156054000000001
75.78,,-0.00093151027
75.78,,-0.00074677098
75.79,,-0.00056282632
75.79,,-0.00038087804
75.79,,-0.00020191500000000002
75.8,,-2.675892e-05
75.8,,0.00014387469
75.8,,0.00030930897
75.81,,0.00046884123
75.81,,0.00062169097
75.81,,0.00076696905
75.82,,0.00090367409
75.82,,0.0010307189
75.82,,0.0011469865
75.83,,0.0012514107
75.83,,0.0013430726
75.83,,0.0014213029999999998
75.84,,0.0014857761
75.84,,0.0015365816
75.84,,0.0015742634
75.85,,0.0015998144
75.85,,0.0016146232
75.85,,0.0016203698999999998
75.86,,0.0016188788
75.86,,0.0016119365
75.86,,0.0016010919
75.87,,0.0015874564999999998
75.87,,0.0015715261
75.87,,0.0015530451000000001
75.88,,0.0015309312
75.88,,0.001503274
75.88,,0.0014674177
75.89,,0.0014201250000000002
75.89,,0.0013578172
75.89,,0.0012768743
75.9,,0.0011739716
75.9,,0.0010464278
75.9,,0.00089253158
75.91,,0.00071181735
75.91,,0.00050526295
75.91,,0.00027538547
75.92,,2.6221574000000002e-05
75.92,,-0.00023681303
75.92,,-0.00050717974
75.93,,-0.00077757283
75.93,,-0.00104035
75.93,,-0.001288005
75.94,,-0.0015136448999999998
75.94,,-0.0017114332
75.94,,-0.0018769619000000002
75.95,,-0.0020075202
75.95,,-0.0021022367
75.95,,-0.0021620809
75.96,,-0.0021897238
75.96,,-0.0021892671
75.96,,-0.0021658633999999998
75.97,,-0.0021252591
75.97,,-0.0020732984
75.97,,-0.0020154287000000003
75.98,,-0.001956252
75.98,,-0.0018991568
75.98,,-0.0018460631
75.99,,-0.0017973009
75.99,,-0.0017516297
75.99,,-0.0017063974000000003
76.0,,-0.0016578224
76.0,,-0.0016013712
76.0,,-0.0015322009000000001
76.01,,-0.0014456231
76.01,,-0.0013375527000000001
76.01,,-0.0012049007
76.02,,-0.0010458792999999999
76.02,,-0.0008601953699999999
76.02,,-0.00064911855
76.03,,-0.00041542097000000003
76.03,,-0.00016319897
76.03,,0.00010240480999999999
76.04,,0.00037555110000000004
76.04,,0.00065009255
76.04,,0.00091996625
76.05,,0.0011795562
76.05,,0.0014239959
76.05,,0.0016493888000000002
76.06,,0.0018529321
76.06,,0.0020329393
76.06,,0.0021887677
76.07,,0.0023206648
76.07,,0.0024295537
76.07,,0.0025167857
76.08,,0.0025838854
76.08,,0.002632316
76.08,,0.0026632887
76.09,,0.0026776319999999997
76.09,,0.0026757316
76.09,,0.0026575420999999998
76.1,,0.0026226655
76.1,,0.0025704819
76.1,,0.0025003147
76.11,,0.0024116091
76.11,,0.0023041002
76.11,,0.0021779525
76.12,,0.0020338516
76.12,,0.0018730392000000002
76.12,,0.0016972866
76.13,,0.0015088096
76.13,,0.0013101345
76.13,,0.0011039312
76.14,,0.00089283119
76.14,,0.0006792514500000001
76.14,,0.00046524506
76.15,,0.0002523942
76.15,,4.175876e-05
76.15,,-0.0001661134
76.16,,-0.00037111534000000004
76.16,,-0.0005734562499999999
76.16,,-0.00077349649
76.17,,-0.00097156037
76.17,,-0.0011677473
76.17,,-0.0013617624
76.18,,-0.0015527857000000001
76.18,,-0.0017393956
76.18,,-0.0019195554000000002
76.19,,-0.0020906676
76.19,,-0.0022496894
76.19,,-0.0023933007
76.2,,-0.0025181075000000005
76.2,,-0.0026208592
76.2,,-0.0026986596
76.21,,-0.0027491474999999997
76.21,,-0.0027706308000000003
76.21,,-0.0027621588000000005
76.22,,-0.0027235258000000004
76.22,,-0.0026552071
76.22,,-0.0025582354000000004
76.23,,-0.002434032
76.23,,-0.0022842134
76.23,,-0.0021103979000000003
76.24,,-0.0019140356000000001
76.24,,-0.0016962856
76.24,,-0.0014579586999999999
76.25,,-0.0011995365
76.25,,-0.00092127154
76.25,,-0.00062336246
76.26,,-0.000306189
76.26,,2.9414709000000003e-05
76.26,,0.00038187805999999997
76.27,,0.0007486348900000001
76.27,,0.0011259204
76.27,,0.0015086537
76.28,,0.0018904302
76.28,,0.0022636388
76.28,,0.0026197084
76.29,,0.0029494772000000003
76.29,,0.0032436637
76.29,,0.0034934108000000005
76.3,,0.0036908637
76.3,,0.0038297357999999997
76.3,,0.0039058166
76.31,,0.0039173762
76.31,,0.0038654270000000003
76.31,,0.0037538119
76.32,,0.0035891042
76.32,,0.0033803128999999998
76.32,,0.0031384092000000005
76.33,,0.0028756991
76.33,,0.0026050844000000003
76.33,,0.0023392608
76.34,,0.0020899136
76.34,,0.0018669662000000001
76.34,,0.0016779415
76.35,,0.0015274833
76.35,,0.0014170762
76.35,,0.0013449876
76.36,,0.0013064381
76.36,,0.0012939891
76.36,,0.0012981212
76.37,,0.0013079607
76.37,,0.0013121003000000002
76.37,,0.0012994547
76.38,,0.0012600856
76.38,,0.001185938
76.38,,0.0010714324000000001
76.39,,0.0009138716600000001
76.39,,0.0007136354
76.39,,0.00047415005
76.4,,0.00020164224000000002
76.4,,-9.5302488e-05
76.4,,-0.00040633796
76.41,,-0.0007200644300000001
76.41,,-0.0010247887
76.41,,-0.0013092796000000002
76.42,,-0.0015634622000000001
76.42,,-0.0017790026
76.42,,-0.0019497429
76.43,,-0.0020719606
76.43,,-0.0021444424
76.43,,-0.0021683736
76.44,,-0.0021470640999999998
76.44,,-0.0020855383999999998
76.44,,-0.0019900316
76.45,,-0.0018674348
76.45,,-0.0017247375000000002
76.45,,-0.0015685122000000003
76.46,,-0.0014044794999999999
76.46,,-0.0012371836
76.46,,-0.0010697988000000001
76.47,,-0.0009040728200000001
76.47,,-0.00074040385
76.47,,-0.0005780350599999999
76.48,,-0.00041534221000000005
76.48,,-0.00025018338
76.48,,-8.027607600000001e-05
76.49,,9.6433172e-05
76.49,,0.00028143936
76.49,,0.00047541674
76.5,,0.00067804383
76.5,,0.0008879268999999999
76.5,,0.0011026244
76.51,,0.0013187657
76.51,,0.00153225
76.51,,0.0017385049
76.52,,0.0019327807999999999
76.52,,0.0021104543
76.52,,0.0022673157
76.53,,0.0023998179
76.53,,0.0025052675000000004
76.53,,0.0025819471
76.54,,0.0026291610999999997
76.54,,0.0026472059999999996
76.54,,0.0026372722999999996
76.55,,0.0026012885000000004
76.55,,0.0025417247
76.55,,0.0024613712
76.56,,0.0023631138
76.56,,0.0022497219
76.56,,0.0021236656
76.57,,0.0019869751
76.57,,0.0018411509
76.57,,0.0016871275999999998
76.58,,0.0015252931
76.58,,0.0013555576999999999
76.58,,0.0011774653
76.59,,0.00099033591
76.59,,0.00079342834
76.59,,0.00058610857
76.6,,0.00036801168
76.6,,0.0001391853
76.6,,-9.9795558e-05
76.61,,-0.00034775016
76.61,,-0.0006028552300000001
76.61,,-0.0008626520699999999
76.62,,-0.0011240971
76.62,,-0.0013836527000000002
76.62,,-0.0016374121
76.63,,-0.0018812521
76.63,,-0.0021110024
76.63,,-0.0023226233
76.64,,-0.0025123798
76.64,,-0.0026770024999999997
76.64,,-0.0028138242000000004
76.65,,-0.0029208858999999997
76.65,,-0.0029970038999999997
76.65,,-0.0030417938
76.66,,-0.0030556512000000004
76.66,,-0.0030396891
76.66,,-0.0029956356
76.67,,-0.0029257008
76.67,,-0.0028324196000000003
76.67,,-0.0027184835
76.68,,-0.0025865721
76.68,,-0.0024391979
76.68,,-0.0022785752
76.69,,-0.0021065247
76.69,,-0.0019244197
76.69,,-0.0017331806
76.7,,-0.0015333163
76.7,,-0.0013250114
76.7,,-0.0011082502
76.71,,-0.0008829677299999999
76.71,,-0.00064921459
76.71,,-0.00040731926
76.72,,-0.00015803316
76.72,,9.7357041e-05
76.72,,0.00035696233000000004
76.73,,0.00061827878
76.73,,0.00087823426
76.73,,0.001133294
76.74,,0.0013796194
76.74,,0.0016132691
76.74,,0.0018304275
76.75,,0.0020276415
76.75,,0.0022020464
76.75,,0.0023515601
76.76,,0.0024750269
76.76,,0.0025722969000000003
76.76,,0.0026442308
76.77,,0.0026926256
76.77,,0.0027200655
76.77,,0.0027297061
76.78,,0.002725008
76.78,,0.0027094408
76.78,,0.0026861806
76.79,,0.0026578262000000004
76.79,,0.0026261592
76.79,,0.0025919673
76.8,,0.0025549495
76.8,,0.0025137120000000004
76.8,,0.0024658572
76.81,,0.0024081618
76.81,,0.0023368298
76.81,,0.0022478025
76.82,,0.0021371013
76.82,,0.0020011758
76.82,,0.0018372295999999999
76.83,,0.0016434985
76.83,,0.0014194583999999999
76.83,,0.0011659467
76.84,,0.00088518817
76.84,,0.0005807238000000001
76.84,,0.00025724909
76.85,,-7.962420099999999e-05
76.85,,-0.00042366322
76.85,,-0.0007683422700000001
76.86,,-0.0011071779
76.86,,-0.0014340455999999999
76.86,,-0.0017434537
76.87,,-0.0020307570000000002
76.87,,-0.0022922962999999998
76.87,,-0.0025254569
76.88,,-0.0027286488
76.88,,-0.0029012149
76.88,,-0.0030432818
76.89,,-0.0031555703000000004
76.89,,-0.0032391873
76.89,,-0.0032954199000000003
76.9,,-0.0033255508000000003
76.9,,-0.0033307132
76.9,,-0.0033117953
76.91,,-0.0032694028000000005
76.91,,-0.0032038780000000003
76.91,,-0.0031153712
76.92,,-0.0030039538
76.92,,-0.0028697586000000002
76.92,,-0.0027131308
76.93,,-0.0025347719
76.93,,-0.0023358609
76.93,,-0.0021181382000000004
76.94,,-0.0018839436
76.94,,-0.0016362012000000002
76.94,,-0.0013783537000000002
76.95,,-0.0011142481
76.95,,-0.0008479848900000001
76.95,,-0.0005837409
76.96,,-0.00032558247999999997
76.96,,-7.7283492e-05
76.96,,0.00015783681
76.97,,0.00037704314
76.97,,0.00057827145
76.97,,0.0007601682
76.98,,0.00092208052
76.98,,0.0010639998
76.98,,0.0011864658
76.99,,0.0012904404
76.99,,0.001377164
76.99,,0.0014480051999999999
77.0,,0.001504319
77.0,,0.0015473223
77.0,,0.0015779967000000002
77.01,,0.0015970248000000001
77.01,,0.0016047625
77.01,,0.0016012466
77.02,,0.001586235
77.02,,0.0015592728
77.02,,0.0015197773
77.03,,0.0014671324999999999
77.03,,0.0014007853000000002
77.03,,0.0013203346
77.04,,0.0012256065
77.04,,0.0011167115
77.04,,0.00099407986
77.05,,0.0008584749999999999
77.05,,0.00071098574
77.05,,0.00055300064
77.06,,0.00038616796000000004
77.06,,0.00021234621
77.06,,3.3549717e-05
77.07,,-0.00014810626
77.07,,-0.00033045733
77.07,,-0.00051133616
77.08,,-0.00068861149
77.08,,-0.00086021969
77.08,,-0.0010241895
77.09,,-0.0011786608
77.09,,-0.0013219
77.09,,-0.0014523125
77.1,,-0.0015684547
77.1,,-0.0016690467
77.1,,-0.0017529847000000002
77.11,,-0.0018193553000000002
77.11,,-0.0018674485
77.11,,-0.0018967701000000001
77.12,,-0.0019070505
77.12,,-0.0018982497
77.12,,-0.0018705567
77.13,,-0.001824382
77.13,,-0.0017603443
77.13,,-0.0016792509
77.14,,-0.0015820734
77.14,,-0.0014699204
77.14,,-0.0013440091000000002
77.15,,-0.0012056389
77.15,,-0.0010561684
77.15,,-0.00089699748
77.16,,-0.0007295563400000001
77.16,,-0.0005553013100000001
77.16,,-0.00037571713
77.17,,-0.00019232417
77.17,,-6.6887741e-06
77.17,,0.00017956617
77.18,,0.00036475312000000006
77.18,,0.00054711705
77.18,,0.0007248404000000001
77.19,,0.00089605728
77.19,,0.0010588779
77.19,,0.0012114226
77.2,,0.0013518646000000001
77.2,,0.0014784781
77.2,,0.0015896893000000001
77.21,,0.0016841253000000002
77.21,,0.0017606586
77.21,,0.001818441
77.22,,0.0018569252
77.22,,0.0018758715
77.22,,0.0018753378000000002
77.23,,0.0018556535
77.23,,0.0018173794
77.23,,0.0017612558
77.24,,0.0016881435
77.24,,0.0015989617000000001
77.24,,0.0014946297
77.25,,0.0013760159999999999
77.25,,0.0012438997000000002
77.25,,0.0010989486
77.26,,0.00094171559
77.26,,0.0007726549000000001
77.26,,0.0005921564
77.27,,0.00040059654000000004
77.27,,0.00019840163000000002
77.27,,-1.3881494e-05
77.28,,-0.00023551292000000001
77.28,,-0.00046549137999999995
77.28,,-0.00070249608
77.29,,-0.0009448438400000001
77.29,,-0.0011904659
77.29,,-0.0014369071
77.3,,-0.0016813497
77.3,,-0.0019206601
77.3,,-0.0021514594000000002
77.31,,-0.0023702115000000003
77.31,,-0.0025733282000000002
77.31,,-0.0027572825
77.32,,-0.0029187279
77.32,,-0.0030546149
77.32,,-0.0031623018000000004
77.33,,-0.0032396523
77.33,,-0.0032851161000000003
77.33,,-0.00329779
77.34,,-0.0032774539000000004
77.34,,-0.0032245833
77.34,,-0.0031403343
77.35,,-0.0030265046000000004
77.35,,-0.0028854691
77.35,,-0.0027200936999999996
77.36,,-0.002533631
77.36,,-0.0023296004
77.36,,-0.0021116586
77.37,,-0.001883465
77.37,,-0.0016485484
77.37,,-0.0014101813999999999
77.38,,-0.0011712675
77.38,,-0.00093424853
77.38,,-0.00070103671
77.39,,-0.00047297685
77.39,,-0.00025084146
77.39,,-3.486094e-05
77.4,,0.00017521141
77.4,,0.00038000174999999997
77.4,,0.00058038989
77.41,,0.00077736189
77.41,,0.0009718497
77.41,,0.0011645677
77.42,,0.0013558577999999999
77.42,,0.0015455532
77.42,,0.0017328734000000001
77.43,,0.0019163586
77.43,,0.0020938508000000002
77.43,,0.0022625282
77.44,,0.0024189904000000003
77.44,,0.0025593957
77.44,,0.0026796413
77.45,,0.0027755780000000003
77.45,,0.0028432456
77.45,,0.0028791142
77.46,,0.0028803151
77.46,,0.0028448436
77.46,,0.0027717196
77.47,,0.0026610917
77.47,,0.0025142755
77.47,,0.0023337209
77.48,,0.0021229068
77.48,,0.0018861691999999999
77.48,,0.0016284708000000002
77.49,,0.0013551278
77.49,,0.0010715102
77.49,,0.0007827373
77.5,,0.00049338965
77.5,,0.00020725799
77.5,,-7.2850267e-05
77.51,,-0.00034523173
77.51,,-0.00060932307
77.51,,-0.00086564673
77.52,,-0.0011156663999999999
77.52,,-0.0013615594
77.52,,-0.0016059187
77.53,,-0.0018514037
77.53,,-0.0021003621
77.53,,-0.0023544514
77.54,,-0.0026142846
77.54,,-0.0028791317
77.54,,-0.0031466991000000002
77.55,,-0.0034130099
77.55,,-0.0036724011
77.55,,-0.0039176449
77.56,,-0.0041401957
77.56,,-0.0043305551
77.56,,-0.0044787367
77.57,,-0.0045748096
77.57,,-0.0046094861999999995
77.57,,-0.0045747216000000005
77.58,,-0.0044642833
77.58,,-0.0042742547
77.58,,-0.004003434
77.59,,-0.0036535967000000005
77.59,,-0.003229599
77.59,,-0.0027393047
77.6,,-0.0021933332
77.6,,-0.0016046367
77.6,,-0.0009879250700000001
77.61,,-0.00035896996
77.61,,0.00026617049000000003
77.61,,0.00087196023
77.62,,0.0014441746
77.62,,0.0019706190000000003
77.62,,0.0024417271
77.63,,0.0028509981
77.63,,0.0031952397
77.63,,0.0034746
77.64,,0.0036923818000000005
77.64,,0.0038546532
77.64,,0.0039696783000000005
77.65,,0.0040472102999999995
77.65,,0.0040976955999999995
77.65,,0.0041314467
77.66,,0.0041578456000000005
77.66,,0.004184634400000001
77.66,,0.0042173465
77.67,,0.0042589193
77.67,,0.0043095168000000005
77.67,,0.0043665733
77.68,,0.0044250526
77.68,,0.0044778998
77.68,,0.0045166497
77.69,,0.0045321398
77.69,,0.0045152732
77.69,,0.0044577681000000004
77.7,,0.0043528366
77.7,,0.004195738500000001
77.7,,0.0039841705
77.71,,0.0037184613
77.71,,0.0034015621000000004
77.71,,0.0030388395000000004
77.72,,0.0026376904
77.72,,0.0022070183
77.72,,0.0017566158
77.73,,0.0012965082
77.73,,0.0008363137700000001
77.73,,0.00038467346
77.74,,-5.1205491e-05
77.74,,-0.00046585726
77.74,,-0.0008556971300000001
77.75,,-0.0012189887
77.75,,-0.0015556494000000002
77.75,,-0.0018669198000000001
77.76,,-0.0021549331
77.76,,-0.0024222296
77.76,,-0.0026712639
77.77,,-0.0029039531000000004
77.77,,-0.0031213086000000004
77.77,,-0.0033231836999999998
77.78,,-0.0035081609000000005
77.78,,-0.0036735852
77.78,,-0.0038157404000000003
77.79,,-0.0039301464
77.79,,-0.0040119507
77.79,,-0.0040563739
77.8,,-0.0040591669
77.8,,-0.0040170372
77.8,,-0.0039280038000000005
77.81,,-0.0037916486
77.81,,-0.0036092410000000004
77.81,,-0.0033837258
77.82,,-0.0031195753
77.82,,-0.0028225215
77.82,,-0.0024991911
77.83,,-0.0021566796
77.83,,-0.0018021008
77.83,,-0.0014421524999999999
77.84,,-0.0010827379
